event_id,query_id,query_text,sku,rank_position,clicked
E03020,Q0038,panier home decor kigali,MIR0246,2,1
E03021,Q0028,decor,MIR0246,1,1
E03022,Q0062,bijoux salon,MIR0329,1,0
E03023,Q0006,sandals cuir femme,MIR0382,6,0
E03024,Q0023,jewelery gift,MIR0393,5,0
E03025,Q0077,panier pour femme,MIR0112,3,0
E03026,Q0009,agaseke gift,MIR0329,2,1
E03027,Q0081,home decor made in rwanda,MIR0352,7,0
E03028,Q0054,bag made in rwanda,MIR0276,8,1
E03029,Q0110,lether,MIR0181,8,0
E03030,Q0091,sac gift for women,MIR0345,7,0
E03031,Q0060,basket for office,MIR0260,4,0
E03032,Q0071,wallet made in rwanda,MIR0292,4,0
E03033,Q0105,sac gift kigali,MIR0077,3,0
E03034,Q0073,cuir bag pour femme,MIR0214,9,0
E03035,Q0010,beaded necklace women,MIR0358,6,0
E03036,Q0050,cadeau kigali,MIR0126,3,0
E03037,Q0053,lether,MIR0329,3,1
E03038,Q0078,sac gift rwanda,MIR0253,6,0
E03039,Q0043,cuir bag for women,MIR0152,9,0
E03040,Q0046,decoration maison kigali,MIR0214,4,0
E03041,Q0043,cuir bag for women,MIR0074,3,0
E03042,Q0046,decoration maison kigali,MIR0297,5,1
E03043,Q0101,cadeau rwanda,MIR0232,6,0
E03044,Q0016,cuir portefeuille,MIR0257,8,0
E03045,Q0104,portefeuille pour femme,MIR0260,7,0
E03046,Q0076,leather in kigali,MIR0126,3,0
E03047,Q0019,basket set,MIR0329,4,0
E03048,Q0012,kitenge dress,MIR0230,7,0
E03049,Q0002,cadeau en cuir pour femme,MIR0237,3,0
E03050,Q0116,femme wallet for women,MIR0221,1,0
E03051,Q0083,home decor for women,MIR0390,4,0
E03052,Q0101,cadeau rwanda,MIR0114,7,0
E03053,Q0120,cadeau leather pour femme,MIR0126,1,0
E03054,Q0010,beaded necklace women,MIR0279,10,0
E03055,Q0078,sac gift rwanda,MIR0168,4,1
E03056,Q0004,wallet gift men,MIR0349,5,0
E03057,Q0095,bag for home,MIR0161,10,0
E03058,Q0060,basket for office,MIR0054,9,0
E03059,Q0086,bag in kigali,MIR0034,1,1
E03060,Q0092,bijoux salon,MIR0091,7,0
E03061,Q0028,decor,MIR0203,9,0
E03062,Q0042,portefeuille rwanda,MIR0329,5,0
E03063,Q0111,decor home,MIR0211,10,0
E03064,Q0053,lether,MIR0191,4,0
E03065,Q0017,gift for mom rwanda,MIR0250,7,0
E03066,Q0015,crossbody leather,MIR0034,2,0
E03067,Q0108,decor home,MIR0215,7,0
E03068,Q0019,basket set,MIR0118,9,0
E03069,Q0037,femme wallet for women,MIR0221,2,0
E03070,Q0041,decor home,MIR0210,7,0
E03071,Q0120,cadeau leather pour femme,MIR0285,6,1
E03072,Q0112,bijoux pour femme,MIR0364,9,0
E03073,Q0056,sac cuir maison,MIR0167,3,0
E03074,Q0045,jewelery,MIR0329,2,1
E03075,Q0082,gift for mom,MIR0211,6,1
E03076,Q0113,cadeau leather kigali,MIR0176,7,0
E03077,Q0053,lether,MIR0277,8,1
E03078,Q0105,sac gift kigali,MIR0168,4,0
E03079,Q0075,bag in kigali,MIR0233,8,0
E03080,Q0115,decoration maison pour femme,MIR0184,1,0
E03081,Q0079,belt for mom,MIR0097,1,1
E03082,Q0084,earrings in kigali,MIR0238,6,0
E03083,Q0065,wallet,MIR0373,1,0
E03084,Q0049,leather made in rwanda,MIR0353,6,0
E03085,Q0083,home decor for women,MIR0316,10,0
E03086,Q0084,earrings in kigali,MIR0091,9,1
E03087,Q0096,cadeau kigali,MIR0011,8,0
E03088,Q0052,cadeau salon,MIR0368,9,0
E03089,Q0109,earrings for home,MIR0391,6,0
E03090,Q0026,small wallet,MIR0167,9,0
E03091,Q0017,gift for mom rwanda,MIR0241,4,0
E03092,Q0057,wallet for mom,MIR0349,10,0
E03093,Q0049,leather made in rwanda,MIR0126,5,0
E03094,Q0099,cuir bag kigali,MIR0125,7,1
E03095,Q0050,cadeau kigali,MIR0338,9,0
E03096,Q0114,panier home decor pour femme,MIR0246,2,1
E03097,Q0098,panier home decor for women,MIR0163,4,1
E03098,Q0120,cadeau leather pour femme,MIR0349,8,0
E03099,Q0087,wallet,MIR0156,4,0
E03100,Q0028,decor,MIR0246,1,1
E03101,Q0029,cuir,MIR0291,4,0
E03102,Q0028,decor,MIR0246,5,0
E03103,Q0105,sac gift kigali,MIR0387,7,0
E03104,Q0108,decor home,MIR0191,10,0
E03105,Q0116,femme wallet for women,MIR0178,8,0
E03106,Q0033,cuir bag kigali,MIR0158,8,0
E03107,Q0084,earrings in kigali,MIR0087,1,1
E03108,Q0066,bag in kigali,MIR0034,3,0
E03109,Q0088,belt for men,MIR0309,6,0
E03110,Q0082,gift for mom,MIR0106,8,0
E03111,Q0069,decor home,MIR0368,7,0
E03112,Q0102,home decor for men,MIR0133,7,0
E03113,Q0100,femme wallet for women,MIR0356,8,0
E03114,Q0031,cadeau leather kigali,MIR0399,8,0
E03115,Q0050,cadeau kigali,MIR0126,2,0
E03116,Q0115,decoration maison pour femme,MIR0126,1,1
E03117,Q0061,basket for men,MIR0285,4,1
E03118,Q0017,gift for mom rwanda,MIR0241,4,0
E03119,Q0044,cadeau maison,MIR0245,6,0
E03120,Q0091,sac gift for women,MIR0305,5,0
E03121,Q0082,gift for mom,MIR0234,8,0
E03122,Q0046,decoration maison kigali,MIR0329,5,0
E03123,Q0050,cadeau kigali,MIR0051,4,0
E03124,Q0043,cuir bag for women,MIR0288,6,0
E03125,Q0001,leather bag for women,MIR0163,1,1
E03126,Q0058,cadeau maison,MIR0126,1,0
E03127,Q0078,sac gift rwanda,MIR0164,6,0
E03128,Q0030,gift women,MIR0045,1,1
E03129,Q0110,lether,MIR0357,6,0
E03130,Q0093,panier rwanda,MIR0098,10,0
E03131,Q0083,home decor for women,MIR0187,9,0
E03132,Q0025,feme cadeau,MIR0172,10,0
E03133,Q0103,gift made in rwanda,MIR0281,6,0
E03134,Q0056,sac cuir maison,MIR0284,1,1
E03135,Q0065,wallet,MIR0140,4,0
E03136,Q0109,earrings for home,MIR0125,7,0
E03137,Q0116,femme wallet for women,MIR0297,3,0
E03138,Q0071,wallet made in rwanda,MIR0391,9,0
E03139,Q0096,cadeau kigali,MIR0126,4,0
E03140,Q0096,cadeau kigali,MIR0235,6,0
E03141,Q0042,portefeuille rwanda,MIR0331,3,1
E03142,Q0052,cadeau salon,MIR0368,10,1
E03143,Q0047,baskt,MIR0305,8,0
E03144,Q0089,cadeu,MIR0383,8,0
E03145,Q0074,panier home decor rwanda,MIR0286,7,0
E03146,Q0043,cuir bag for women,MIR0228,9,0
E03147,Q0064,cuir bag kigali,MIR0348,8,0
E03148,Q0073,cuir bag pour femme,MIR0230,8,0
E03149,Q0058,cadeau maison,MIR0338,9,0
E03150,Q0008,panier decoration salon,MIR0203,6,0
E03151,Q0068,sac cuir salon,MIR0375,9,0
E03152,Q0037,femme wallet for women,MIR0302,4,0
E03153,Q0006,sandals cuir femme,MIR0248,2,0
E03154,Q0109,earrings for home,MIR0321,8,0
E03155,Q0036,wallet in kigali,MIR0373,2,0
E03156,Q0111,decor home,MIR0359,10,0
E03157,Q0106,dress made in rwanda,MIR0026,2,1
E03158,Q0096,cadeau kigali,MIR0126,2,1
E03159,Q0031,cadeau leather kigali,MIR0135,7,0
E03160,Q0078,sac gift rwanda,MIR0007,4,0
E03161,Q0036,wallet in kigali,MIR0182,3,0
E03162,Q0002,cadeau en cuir pour femme,MIR0138,9,0
E03163,Q0042,portefeuille rwanda,MIR0096,9,0
E03164,Q0023,jewelery gift,MIR0086,10,0
E03165,Q0114,panier home decor pour femme,MIR0260,7,1
E03166,Q0005,belt leather rwanda,MIR0035,6,0
E03167,Q0027,big tote,MIR0250,7,0
E03168,Q0048,belt for office,MIR0097,4,0
E03169,Q0089,cadeu,MIR0329,1,1
E03170,Q0110,lether,MIR0001,3,0
E03171,Q0048,belt for office,MIR0222,8,0
E03172,Q0023,jewelery gift,MIR0040,9,0
E03173,Q0073,cuir bag pour femme,MIR0349,10,0
E03174,Q0064,cuir bag kigali,MIR0370,9,0
E03175,Q0106,dress made in rwanda,MIR0099,2,0
E03176,Q0082,gift for mom,MIR0080,10,0
E03177,Q0050,cadeau kigali,MIR0081,10,0
E03178,Q0083,home decor for women,MIR0072,5,0
E03179,Q0011,earrings cadeau,MIR0087,5,0
E03180,Q0049,leather made in rwanda,MIR0359,4,1
E03181,Q0107,dress for office,MIR0099,5,1
E03182,Q0067,sac gift pour femme,MIR0256,2,0
E03183,Q0113,cadeau leather kigali,MIR0115,6,0
E03184,Q0049,leather made in rwanda,MIR0126,5,1
E03185,Q0020,bracelet femme,MIR0385,3,1
E03186,Q0073,cuir bag pour femme,MIR0297,9,0
E03187,Q0063,cuire bag,MIR0034,2,0
E03188,Q0039,deco basket pour femme,MIR0196,6,0
E03189,Q0036,wallet in kigali,MIR0086,4,1
E03190,Q0073,cuir bag pour femme,MIR0237,2,1
E03191,Q0006,sandals cuir femme,MIR0344,5,0
E03192,Q0050,cadeau kigali,MIR0126,2,1
E03193,Q0050,cadeau kigali,MIR0126,2,1
E03194,Q0001,leather bag for women,MIR0392,4,0
E03195,Q0001,leather bag for women,MIR0163,1,1
E03196,Q0113,cadeau leather kigali,MIR0320,8,0
E03197,Q0117,sac gift rwanda,MIR0168,2,1
E03198,Q0016,cuir portefeuille,MIR0113,2,0
E03199,Q0105,sac gift kigali,MIR0260,2,1
E03200,Q0112,bijoux pour femme,MIR0059,10,0
E03201,Q0051,femme wallet kigali,MIR0252,9,0
E03202,Q0058,cadeau maison,MIR0182,3,0
E03203,Q0011,earrings cadeau,MIR0261,10,0
E03204,Q0047,baskt,MIR0329,1,1
E03205,Q0081,home decor made in rwanda,MIR0190,7,0
E03206,Q0089,cadeu,MIR0329,5,0
E03207,Q0015,crossbody leather,MIR0293,8,0
E03208,Q0032,wallet made in rwanda,MIR0378,2,0
E03209,Q0036,wallet in kigali,MIR0163,9,0
E03210,Q0040,cadeau rwanda,MIR0001,7,1
E03211,Q0093,panier rwanda,MIR0246,10,0
E03212,Q0089,cadeu,MIR0329,1,1
E03213,Q0112,bijoux pour femme,MIR0174,8,0
E03214,Q0024,baskt home,MIR0189,6,1
E03215,Q0014,decor mural rwanda,MIR0285,9,0
E03216,Q0082,gift for mom,MIR0360,4,1
E03217,Q0094,sac cuir maison,MIR0285,9,0
E03218,Q0085,decoration maison maison,MIR0329,2,0
E03219,Q0014,decor mural rwanda,MIR0252,9,0
E03220,Q0084,earrings in kigali,MIR0087,2,0
E03221,Q0088,belt for men,MIR0368,8,1
E03222,Q0068,sac cuir salon,MIR0306,8,0
E03223,Q0030,gift women,MIR0284,2,1
E03224,Q0079,belt for mom,MIR0270,3,0
E03225,Q0093,panier rwanda,MIR0063,10,0
E03226,Q0034,basket in kigali,MIR0380,7,0
E03227,Q0002,cadeau en cuir pour femme,MIR0018,6,0
E03228,Q0096,cadeau kigali,MIR0126,2,0
E03229,Q0005,belt leather rwanda,MIR0324,7,0
E03230,Q0103,gift made in rwanda,MIR0168,5,0
E03231,Q0081,home decor made in rwanda,MIR0133,5,1
E03232,Q0092,bijoux salon,MIR0329,2,0
E03233,Q0108,decor home,MIR0261,9,0
E03234,Q0028,decor,MIR0368,3,1
E03235,Q0113,cadeau leather kigali,MIR0276,1,0
E03236,Q0006,sandals cuir femme,MIR0376,5,0
E03237,Q0117,sac gift rwanda,MIR0168,2,0
E03238,Q0072,decoration maison pour homme,MIR0251,7,1
E03239,Q0009,agaseke gift,MIR0329,4,0
E03240,Q0022,cadeu cuir,MIR0330,7,0
E03241,Q0074,panier home decor rwanda,MIR0362,7,0
E03242,Q0017,gift for mom rwanda,MIR0092,10,0
E03243,Q0069,decor home,MIR0251,3,0
E03244,Q0119,dress for mom,MIR0321,3,0
E03245,Q0118,bijoux rwanda,MIR0360,10,0
E03246,Q0066,bag in kigali,MIR0209,7,1
E03247,Q0009,agaseke gift,MIR0329,5,1
E03248,Q0049,leather made in rwanda,MIR0277,1,1
E03249,Q0101,cadeau rwanda,MIR0126,5,0
E03250,Q0113,cadeau leather kigali,MIR0300,2,1
E03251,Q0079,belt for mom,MIR0097,3,0
E03252,Q0119,dress for mom,MIR0099,2,1
E03253,Q0026,small wallet,MIR0373,2,0
E03254,Q0007,home decor basket,MIR0246,5,0
E03255,Q0094,sac cuir maison,MIR0269,4,0
E03256,Q0035,portefeuille pour femme,MIR0124,4,0
E03257,Q0052,cadeau salon,MIR0393,7,0
E03258,Q0111,decor home,MIR0065,10,0
E03259,Q0022,cadeu cuir,MIR0214,9,0
E03260,Q0087,wallet,MIR0231,3,0
E03261,Q0107,dress for office,MIR0102,8,0
E03262,Q0089,cadeu,MIR0392,9,1
E03263,Q0037,femme wallet for women,MIR0125,7,0
E03264,Q0004,wallet gift men,MIR0221,4,0
E03265,Q0047,baskt,MIR0250,6,0
E03266,Q0119,dress for mom,MIR0099,2,0
E03267,Q0021,lether bag,MIR0227,7,0
E03268,Q0055,bag made in rwanda,MIR0093,8,1
E03269,Q0101,cadeau rwanda,MIR0075,7,0
E03270,Q0089,cadeu,MIR0230,9,0
E03271,Q0106,dress made in rwanda,MIR0297,9,0
E03272,Q0086,bag in kigali,MIR0069,7,0
E03273,Q0032,wallet made in rwanda,MIR0266,4,0
E03274,Q0012,kitenge dress,MIR0186,9,0
E03275,Q0008,panier decoration salon,MIR0329,1,1
E03276,Q0029,cuir,MIR0284,2,1
E03277,Q0095,bag for home,MIR0163,2,1
E03278,Q0005,belt leather rwanda,MIR0343,6,0
E03279,Q0025,feme cadeau,MIR0126,2,0
E03280,Q0054,bag made in rwanda,MIR0045,5,0
E03281,Q0086,bag in kigali,MIR0260,10,0
E03282,Q0095,bag for home,MIR0168,2,0
E03283,Q0025,feme cadeau,MIR0315,9,0
E03284,Q0111,decor home,MIR0043,6,0
E03285,Q0023,jewelery gift,MIR0285,9,0
E03286,Q0100,femme wallet for women,MIR0197,8,0
E03287,Q0117,sac gift rwanda,MIR0168,2,1
E03288,Q0022,cadeu cuir,MIR0013,7,0
E03289,Q0040,cadeau rwanda,MIR0081,5,0
E03290,Q0111,decor home,MIR0083,6,0
E03291,Q0004,wallet gift men,MIR0303,7,1
E03292,Q0038,panier home decor kigali,MIR0360,6,0
E03293,Q0087,wallet,MIR0075,9,0
E03294,Q0063,cuire bag,MIR0053,7,0
E03295,Q0058,cadeau maison,MIR0126,4,1
E03296,Q0089,cadeu,MIR0277,8,0
E03297,Q0090,belt for mom,MIR0150,9,0
E03298,Q0073,cuir bag pour femme,MIR0211,6,0
E03299,Q0064,cuir bag kigali,MIR0338,7,0
E03300,Q0054,bag made in rwanda,MIR0386,10,0
E03301,Q0022,cadeu cuir,MIR0284,2,0
E03302,Q0113,cadeau leather kigali,MIR0120,3,0
E03303,Q0003,sac cuir femme kigali,MIR0237,1,1
E03304,Q0067,sac gift pour femme,MIR0126,5,1
E03305,Q0097,basket for office,MIR0205,8,0
E03306,Q0037,femme wallet for women,MIR0221,1,0
E03307,Q0053,lether,MIR0329,1,0
E03308,Q0029,cuir,MIR0003,3,0
E03309,Q0074,panier home decor rwanda,MIR0337,7,1
E03310,Q0049,leather made in rwanda,MIR0357,6,0
E03311,Q0059,panier home decor rwanda,MIR0321,5,0
E03312,Q0102,home decor for men,MIR0178,6,0
E03313,Q0057,wallet for mom,MIR0247,5,1
E03314,Q0081,home decor made in rwanda,MIR0246,2,1
E03315,Q0072,decoration maison pour homme,MIR0003,4,0
E03316,Q0001,leather bag for women,MIR0378,8,0
E03317,Q0105,sac gift kigali,MIR0047,6,0
E03318,Q0091,sac gift for women,MIR0153,1,1
E03319,Q0069,decor home,MIR0368,6,0
E03320,Q0092,bijoux salon,MIR0049,4,0
E03321,Q0108,decor home,MIR0234,9,0
E03322,Q0026,small wallet,MIR0171,5,0
E03323,Q0038,panier home decor kigali,MIR0026,10,0
E03324,Q0049,leather made in rwanda,MIR0141,6,0
E03325,Q0004,wallet gift men,MIR0221,1,1
E03326,Q0029,cuir,MIR0284,2,1
E03327,Q0090,belt for mom,MIR0120,9,0
E03328,Q0073,cuir bag pour femme,MIR0252,7,0
E03329,Q0028,decor,MIR0106,7,0
E03330,Q0035,portefeuille pour femme,MIR0126,5,1
E03331,Q0014,decor mural rwanda,MIR0001,6,0
E03332,Q0034,basket in kigali,MIR0380,5,0
E03333,Q0068,sac cuir salon,MIR0376,3,0
E03334,Q0010,beaded necklace women,MIR0005,5,0
E03335,Q0009,agaseke gift,MIR0232,2,0
E03336,Q0103,gift made in rwanda,MIR0168,2,0
E03337,Q0041,decor home,MIR0350,7,0
E03338,Q0105,sac gift kigali,MIR0168,2,1
E03339,Q0004,wallet gift men,MIR0172,4,1
E03340,Q0043,cuir bag for women,MIR0149,7,0
E03341,Q0077,panier pour femme,MIR0262,4,0
E03342,Q0047,baskt,MIR0329,2,1
E03343,Q0003,sac cuir femme kigali,MIR0320,10,0
E03344,Q0099,cuir bag kigali,MIR0200,3,0
E03345,Q0044,cadeau maison,MIR0126,1,0
E03346,Q0055,bag made in rwanda,MIR0195,3,0
E03347,Q0034,basket in kigali,MIR0247,2,0
E03348,Q0003,sac cuir femme kigali,MIR0237,2,1
E03349,Q0094,sac cuir maison,MIR0284,1,0
E03350,Q0077,panier pour femme,MIR0126,3,0
E03351,Q0051,femme wallet kigali,MIR0336,3,0
E03352,Q0091,sac gift for women,MIR0284,1,1
E03353,Q0037,femme wallet for women,MIR0159,10,0
E03354,Q0037,femme wallet for women,MIR0359,8,0
E03355,Q0027,big tote,MIR0108,5,0
E03356,Q0064,cuir bag kigali,MIR0108,2,0
E03357,Q0041,decor home,MIR0388,8,0
E03358,Q0085,decoration maison maison,MIR0185,8,0
E03359,Q0009,agaseke gift,MIR0329,5,0
E03360,Q0108,decor home,MIR0248,8,1
E03361,Q0087,wallet,MIR0356,4,0
E03362,Q0104,portefeuille pour femme,MIR0147,10,0
E03363,Q0102,home decor for men,MIR0069,7,0
E03364,Q0040,cadeau rwanda,MIR0316,10,0
E03365,Q0068,sac cuir salon,MIR0127,10,0
E03366,Q0040,cadeau rwanda,MIR0126,2,1
E03367,Q0098,panier home decor for women,MIR0078,6,0
E03368,Q0115,decoration maison pour femme,MIR0189,5,1
E03369,Q0035,portefeuille pour femme,MIR0186,5,0
E03370,Q0044,cadeau maison,MIR0357,9,1
E03371,Q0040,cadeau rwanda,MIR0367,10,0
E03372,Q0080,wallet for men,MIR0337,9,0
E03373,Q0029,cuir,MIR0272,7,0
E03374,Q0107,dress for office,MIR0081,5,0
E03375,Q0102,home decor for men,MIR0246,2,1
E03376,Q0097,basket for office,MIR0285,1,1
E03377,Q0011,earrings cadeau,MIR0087,1,0
E03378,Q0010,beaded necklace women,MIR0144,6,0
E03379,Q0119,dress for mom,MIR0214,5,0
E03380,Q0103,gift made in rwanda,MIR0359,9,0
E03381,Q0099,cuir bag kigali,MIR0054,10,0
E03382,Q0118,bijoux rwanda,MIR0224,9,0
E03383,Q0059,panier home decor rwanda,MIR0336,3,1
E03384,Q0053,lether,MIR0009,7,0
E03385,Q0019,basket set,MIR0235,9,0
E03386,Q0067,sac gift pour femme,MIR0294,7,0
E03387,Q0009,agaseke gift,MIR0226,8,0
E03388,Q0092,bijoux salon,MIR0329,4,0
E03389,Q0016,cuir portefeuille,MIR0284,4,0
E03390,Q0037,femme wallet for women,MIR0260,8,0
E03391,Q0096,cadeau kigali,MIR0386,6,0
E03392,Q0072,decoration maison pour homme,MIR0344,6,0
E03393,Q0075,bag in kigali,MIR0012,3,0
E03394,Q0077,panier pour femme,MIR0106,4,0
E03395,Q0103,gift made in rwanda,MIR0158,9,0
E03396,Q0111,decor home,MIR0246,3,0
E03397,Q0006,sandals cuir femme,MIR0189,8,0
E03398,Q0031,cadeau leather kigali,MIR0235,10,0
E03399,Q0096,cadeau kigali,MIR0234,6,0
E03400,Q0021,lether bag,MIR0034,5,0
E03401,Q0095,bag for home,MIR0329,7,0
E03402,Q0067,sac gift pour femme,MIR0126,1,1
E03403,Q0029,cuir,MIR0284,1,1
E03404,Q0114,panier home decor pour femme,MIR0023,8,0
E03405,Q0042,portefeuille rwanda,MIR0133,2,0
E03406,Q0003,sac cuir femme kigali,MIR0094,2,0
E03407,Q0096,cadeau kigali,MIR0126,1,0
E03408,Q0016,cuir portefeuille,MIR0284,4,1
E03409,Q0089,cadeu,MIR0329,2,1
E03410,Q0022,cadeu cuir,MIR0051,4,0
E03411,Q0047,baskt,MIR0164,8,0
E03412,Q0005,belt leather rwanda,MIR0365,7,0
E03413,Q0004,wallet gift men,MIR0221,2,0
E03414,Q0097,basket for office,MIR0327,6,0
E03415,Q0118,bijoux rwanda,MIR0021,6,0
E03416,Q0025,feme cadeau,MIR0126,5,1
E03417,Q0038,panier home decor kigali,MIR0127,8,0
E03418,Q0091,sac gift for women,MIR0047,4,1
E03419,Q0070,deco basket rwanda,MIR0329,3,0
E03420,Q0094,sac cuir maison,MIR0284,1,1
E03421,Q0077,panier pour femme,MIR0126,4,0
E03422,Q0091,sac gift for women,MIR0106,9,0
E03423,Q0080,wallet for men,MIR0186,4,0
E03424,Q0001,leather bag for women,MIR0083,3,0
E03425,Q0081,home decor made in rwanda,MIR0223,10,0
E03426,Q0036,wallet in kigali,MIR0305,6,1
E03427,Q0093,panier rwanda,MIR0114,5,0
E03428,Q0004,wallet gift men,MIR0369,7,0
E03429,Q0074,panier home decor rwanda,MIR0246,4,0
E03430,Q0097,basket for office,MIR0045,8,0
E03431,Q0108,decor home,MIR0246,1,1
E03432,Q0013,table runner home,MIR0309,10,0
E03433,Q0104,portefeuille pour femme,MIR0074,9,0
E03434,Q0085,decoration maison maison,MIR0329,3,1
E03435,Q0019,basket set,MIR0203,3,1
E03436,Q0019,basket set,MIR0329,4,0
E03437,Q0012,kitenge dress,MIR0050,10,0
E03438,Q0091,sac gift for women,MIR0284,1,1
E03439,Q0073,cuir bag pour femme,MIR0083,9,0
E03440,Q0104,portefeuille pour femme,MIR0392,9,0
E03441,Q0014,decor mural rwanda,MIR0337,8,0
E03442,Q0018,house warming gift,MIR0380,10,0
E03443,Q0094,sac cuir maison,MIR0045,5,0
E03444,Q0060,basket for office,MIR0084,5,1
E03445,Q0022,cadeu cuir,MIR0393,7,1
E03446,Q0022,cadeu cuir,MIR0284,1,1
E03447,Q0080,wallet for men,MIR0346,6,0
E03448,Q0033,cuir bag kigali,MIR0358,4,0
E03449,Q0089,cadeu,MIR0300,4,1
E03450,Q0053,lether,MIR0329,5,0
E03451,Q0072,decoration maison pour homme,MIR0126,5,0
E03452,Q0036,wallet in kigali,MIR0373,4,1
E03453,Q0068,sac cuir salon,MIR0349,10,0
E03454,Q0001,leather bag for women,MIR0103,3,1
E03455,Q0073,cuir bag pour femme,MIR0367,6,0
E03456,Q0023,jewelery gift,MIR0225,3,1
E03457,Q0061,basket for men,MIR0182,6,0
E03458,Q0054,bag made in rwanda,MIR0122,10,0
E03459,Q0068,sac cuir salon,MIR0301,10,0
E03460,Q0047,baskt,MIR0003,9,0
E03461,Q0079,belt for mom,MIR0349,8,0
E03462,Q0079,belt for mom,MIR0281,3,0
E03463,Q0098,panier home decor for women,MIR0125,7,0
E03464,Q0105,sac gift kigali,MIR0028,6,0
E03465,Q0037,femme wallet for women,MIR0139,9,0
E03466,Q0003,sac cuir femme kigali,MIR0153,8,0
E03467,Q0031,cadeau leather kigali,MIR0050,2,0
E03468,Q0025,feme cadeau,MIR0126,3,0
E03469,Q0014,decor mural rwanda,MIR0112,7,0
E03470,Q0066,bag in kigali,MIR0034,5,0
E03471,Q0099,cuir bag kigali,MIR0116,4,0
E03472,Q0044,cadeau maison,MIR0126,3,0
E03473,Q0066,bag in kigali,MIR0107,8,0
E03474,Q0041,decor home,MIR0069,9,0
E03475,Q0086,bag in kigali,MIR0034,1,1
E03476,Q0016,cuir portefeuille,MIR0184,8,0
E03477,Q0038,panier home decor kigali,MIR0246,2,1
E03478,Q0064,cuir bag kigali,MIR0108,1,0
E03479,Q0045,jewelery,MIR0329,1,1
E03480,Q0095,bag for home,MIR0326,9,0
E03481,Q0113,cadeau leather kigali,MIR0097,8,0
E03482,Q0040,cadeau rwanda,MIR0210,9,0
E03483,Q0073,cuir bag pour femme,MIR0381,9,0
E03484,Q0030,gift women,MIR0147,4,0
E03485,Q0056,sac cuir maison,MIR0284,4,1
E03486,Q0078,sac gift rwanda,MIR0363,10,0
E03487,Q0023,jewelery gift,MIR0321,8,0
E03488,Q0041,decor home,MIR0198,10,0
E03489,Q0067,sac gift pour femme,MIR0028,8,0
E03490,Q0006,sandals cuir femme,MIR0361,8,1
E03491,Q0014,decor mural rwanda,MIR0246,3,0
E03492,Q0078,sac gift rwanda,MIR0219,2,1
E03493,Q0097,basket for office,MIR0285,5,1
E03494,Q0024,baskt home,MIR0285,2,1
E03495,Q0011,earrings cadeau,MIR0057,6,0
E03496,Q0040,cadeau rwanda,MIR0366,9,0
E03497,Q0006,sandals cuir femme,MIR0125,3,1
E03498,Q0086,bag in kigali,MIR0127,9,0
E03499,Q0017,gift for mom rwanda,MIR0386,9,0
E03500,Q0120,cadeau leather pour femme,MIR0080,6,0
E03501,Q0113,cadeau leather kigali,MIR0052,6,0
E03502,Q0009,agaseke gift,MIR0247,7,0
E03503,Q0043,cuir bag for women,MIR0117,7,0
E03504,Q0067,sac gift pour femme,MIR0126,2,0
E03505,Q0009,agaseke gift,MIR0182,6,1
E03506,Q0075,bag in kigali,MIR0277,7,0
E03507,Q0096,cadeau kigali,MIR0126,4,0
E03508,Q0114,panier home decor pour femme,MIR0047,6,0
E03509,Q0094,sac cuir maison,MIR0021,5,0
E03510,Q0113,cadeau leather kigali,MIR0126,2,0
E03511,Q0026,small wallet,MIR0094,4,0
E03512,Q0041,decor home,MIR0305,6,0
E03513,Q0083,home decor for women,MIR0246,7,0
E03514,Q0081,home decor made in rwanda,MIR0358,4,0
E03515,Q0005,belt leather rwanda,MIR0032,7,0
E03516,Q0073,cuir bag pour femme,MIR0372,10,0
E03517,Q0099,cuir bag kigali,MIR0215,6,0
E03518,Q0001,leather bag for women,MIR0111,8,0
E03519,Q0031,cadeau leather kigali,MIR0211,7,0
E03520,Q0120,cadeau leather pour femme,MIR0024,8,0
E03521,Q0054,bag made in rwanda,MIR0094,10,0
E03522,Q0011,earrings cadeau,MIR0050,1,1
E03523,Q0015,crossbody leather,MIR0219,7,1
E03524,Q0064,cuir bag kigali,MIR0203,8,0
E03525,Q0003,sac cuir femme kigali,MIR0151,8,0
E03526,Q0079,belt for mom,MIR0097,1,1
E03527,Q0081,home decor made in rwanda,MIR0230,10,0
E03528,Q0027,big tote,MIR0108,1,1
E03529,Q0067,sac gift pour femme,MIR0174,6,0
E03530,Q0003,sac cuir femme kigali,MIR0237,2,0
E03531,Q0116,femme wallet for women,MIR0091,8,0
E03532,Q0108,decor home,MIR0126,3,0
E03533,Q0004,wallet gift men,MIR0192,7,0
E03534,Q0088,belt for men,MIR0137,6,0
E03535,Q0062,bijoux salon,MIR0309,4,0
E03536,Q0086,bag in kigali,MIR0034,2,0
E03537,Q0045,jewelery,MIR0329,2,1
E03538,Q0001,leather bag for women,MIR0163,1,1
E03539,Q0095,bag for home,MIR0163,4,0
E03540,Q0091,sac gift for women,MIR0354,7,0
E03541,Q0003,sac cuir femme kigali,MIR0237,4,0
E03542,Q0081,home decor made in rwanda,MIR0319,7,0
E03543,Q0069,decor home,MIR0083,4,0
E03544,Q0083,home decor for women,MIR0393,10,0
E03545,Q0038,panier home decor kigali,MIR0246,3,0
E03546,Q0063,cuire bag,MIR0077,9,0
E03547,Q0098,panier home decor for women,MIR0300,5,0
